Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-07-02 00:00:00-04:00,224.79119358951166,227.91495084609213,224.79119358951166,227.89505004882812,3538300,0.0,0.0,0.0
2024-07-03 00:00:00-04:00,227.56677765879817,231.07851731931873,227.37775801578996,230.96908569335938,3124600,0.0,0.0,0.0
2024-07-05 00:00:00-04:00,231.22771532568734,232.70007074370318,230.27268956358816,231.67539978027344,3335900,0.0,0.0,0.0
2024-07-08 00:00:00-04:00,232.42152029407188,233.93364694734618,232.02358024332014,233.25717163085938,3835500,0.0,0.0,0.0
2024-07-09 00:00:00-04:00,234.45097048333656,235.0080713960564,231.73509594389662,233.0681610107422,4339300,0.0,0.0,0.0
2024-07-10 00:00:00-04:00,234.66982721398037,236.61969553426337,233.35666298183952,236.4505615234375,4374700,0.0,0.0,0.0
2024-07-11 00:00:00-04:00,236.8086998110387,236.90818861970388,229.86480903828837,230.53134155273438,7053000,0.0,0.0,0.0
2024-07-12 00:00:00-04:00,231.1680413700481,235.05782020256777,230.36223359335898,232.5906524658203,4883800,0.0,0.0,0.0
2024-07-15 00:00:00-04:00,233.77450526481343,235.30653284114072,231.68536157177778,233.00848388671875,4314000,0.0,0.0,0.0
2024-07-16 00:00:00-04:00,233.55563570694548,233.6750101387998,230.571153471695,232.23251342773438,3826100,0.0,0.0,0.0
2024-07-17 00:00:00-04:00,226.92012261165948,227.14892864978663,223.0900312758928,223.199462890625,6220200,0.0,0.0,0.0
2024-07-18 00:00:00-04:00,225.64675688143626,225.6865432980728,220.40401226264996,223.21937561035156,5418600,0.0,0.0,0.0
2024-07-19 00:00:00-04:00,222.03553066669198,223.3984393522428,219.2400680909959,219.72752380371094,4236400,0.0,0.0,0.0
2024-07-22 00:00:00-04:00,222.63240181165858,225.18911533965272,221.68731888281428,224.9304656982422,5300800,0.0,0.0,0.0
2024-07-23 00:00:00-04:00,223.99533931586487,226.05462412460417,223.73667447872973,224.03512573242188,2765400,0.0,0.0,0.0
2024-07-24 00:00:00-04:00,221.11032444117544,221.8067157398115,214.2460217020387,214.76333618164062,7150400,0.0,0.0,0.0
2024-07-25 00:00:00-04:00,214.53452920981522,217.7378747488379,209.3713875991448,212.46530151367188,10579000,0.0,0.0,0.0
2024-07-26 00:00:00-04:00,215.3303737082448,216.8723591140646,213.34071903747355,215.1612548828125,5848900,0.0,0.0,0.0
2024-07-29 00:00:00-04:00,216.8723678731494,217.80750803495818,213.5794916888073,214.20623779296875,3671900,0.0,0.0,0.0
2024-07-30 00:00:00-04:00,215.0020725620979,215.21099297554193,207.22253092100692,208.82420349121094,5347300,0.0,0.0,0.0
2024-07-31 00:00:00-04:00,215.27069058246596,218.45413508014562,213.75854875362035,217.66822814941406,7307000,0.0,0.0,0.0
2024-08-01 00:00:00-04:00,217.07133836617737,219.58825050535143,207.32202668794537,209.55044555664062,8495700,0.0,0.0,0.0
2024-08-02 00:00:00-04:00,203.9794086599984,205.6606694379918,200.20901939622243,203.66107177734375,9310800,0.0,0.0,0.0
2024-08-05 00:00:00-04:00,190.9173361692776,200.67659085102622,189.7633327046825,196.8763427734375,15715000,0.0,0.0,0.0
2024-08-06 00:00:00-04:00,199.39323792170416,203.59141054146104,197.2742659943805,199.5524139404297,12287900,0.0,0.0,0.0
2024-08-07 00:00:00-04:00,204.3872955722101,205.3821230173704,196.0506519040731,196.31924438476562,8826800,0.0,0.0,0.0
2024-08-08 00:00:00-04:00,199.87077590364174,204.1584795544152,196.97582453623042,203.651123046875,7238600,0.0,0.0,0.0
2024-08-09 00:00:00-04:00,203.5317314902926,205.7402495041159,202.2981552453594,204.5663604736328,4767800,0.0,0.0,0.0
2024-08-12 00:00:00-04:00,205.20305705632686,207.8294008492281,204.2480160498801,206.2376708984375,4290100,0.0,0.0,0.0
2024-08-13 00:00:00-04:00,208.7943751354215,212.64435223410445,208.5357103018034,212.57470703125,4999800,0.0,0.0,0.0
2024-08-14 00:00:00-04:00,213.88789602007327,214.8230362267994,210.86362733223098,213.73867797851562,4461200,0.0,0.0,0.0
2024-08-15 00:00:00-04:00,216.5042813101158,220.10555146408575,216.0367112406394,219.88668823242188,4759400,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,218.72274851393527,220.68255966817807,218.1258460136089,220.25477600097656,3353200,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,219.7374666100671,223.89583758399075,218.84211290066014,223.88589477539062,6502100,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,223.2989684718135,224.64197637548034,221.78682654915042,223.09999084472656,3610800,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,223.2392580293634,225.1891263735583,222.5329390901929,224.4131622314453,3769400,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,225.66664910441565,226.19390642448369,218.79238796483816,219.25001525878906,4541800,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,221.4286775629914,223.7764707604892,219.95633730756902,222.80154418945312,5340500,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,222.60257311404837,223.43823966507176,218.88192836060094,220.00607299804688,3134400,0.0,0.0,0.0
2024-08-27 00:00:00-04:00,218.64316812977256,221.80672720409248,217.56875269961836,221.3391571044922,3828000,0.0,0.0,0.0
2024-08-28 00:00:00-04:00,221.05065323730443,221.47843692830122,216.45455534066343,218.2850341796875,4501100,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,218.34471836164246,221.4187466327601,215.75817617198703,216.31527709960938,6657400,0.0,0.0,0.0
2024-08-30 00:00:00-04:00,218.6730083775861,220.0359170581075,216.31527229700845,219.19032287597656,5024200,0.0,0.0,0.0
2024-09-03 00:00:00-04:00,216.87236383757843,217.03153985787353,207.92886043292108,209.12266540527344,7382900,0.0,0.0,0.0
2024-09-04 00:00:00-04:00,207.00369251420233,210.96310141722734,206.34710277022268,208.58546447753906,6165000,0.0,0.0,0.0
2024-09-05 00:00:00-04:00,207.08327333735392,210.85366246980684,206.89425370430104,208.26712036132812,4437400,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,208.09797492287055,208.59538859102528,201.93004847372427,202.8651885986328,6220500,0.0,0.0,0.0
2024-09-09 00:00:00-04:00,205.38210425910006,206.41673320829324,203.481980369222,206.1879119873047,5461000,0.0,0.0,0.0
2024-09-10 00:00:00-04:00,207.61053639499744,209.71956566465616,205.63082436743744,209.2718963623047,5061500,0.0,0.0,0.0
2024-09-11 00:00:00-04:00,209.98817254635347,216.74304401398894,206.66545262394922,216.4147491455078,6384400,0.0,0.0,0.0
2024-09-12 00:00:00-04:00,216.2555759560422,219.13062641368643,214.7334913125753,218.20542907714844,5303100,0.0,0.0,0.0
2024-09-13 00:00:00-04:00,218.4740351295467,219.84690173128885,217.5886393944758,219.29974365234375,4023700,0.0,0.0,0.0
2024-09-16 00:00:00-04:00,217.71797554338858,219.16047219091465,216.44459772682725,218.46409606933594,3448900,0.0,0.0,0.0
2024-09-17 00:00:00-04:00,220.6527167953036,220.99095446267873,216.93205691459372,218.03631591796875,3495000,0.0,0.0,0.0
2024-09-18 00:00:00-04:00,218.5834742446529,220.1155017384004,215.83775612682726,216.04666137695312,6370800,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,222.11510688861264,223.84609676408968,220.90141630611043,222.46328735351562,6967000,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,221.5878571975651,222.37376415256878,219.3992248066967,221.37893676757812,7246400,0.0,0.0,0.0
2024-09-23 00:00:00-04:00,221.57726664513226,221.8662781107804,220.66038328294738,221.33807373046875,3745300,0.399,0.0,0.0
2024-09-24 00:00:00-04:00,222.26492175469713,223.30139391835704,219.87303835012275,222.85292053222656,3512900,0.0,0.0,0.0
2024-09-25 00:00:00-04:00,222.4144231076181,224.46744623956653,222.3147707966965,223.4907684326172,3055800,0.0,0.0,0.0
2024-09-26 00:00:00-04:00,227.85592864284774,228.1050822138758,224.06879132179603,226.45069885253906,4622400,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,226.76963222803403,226.83940253494615,223.50073823648762,224.33790588378906,3046900,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,223.36120431167535,225.1351766464917,222.24500110067942,224.9956512451172,2750200,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,224.32793160247786,224.4574963407338,218.2087197959581,219.5142822265625,5647700,0.0,0.0,0.0
2024-10-02 00:00:00-04:00,219.56411088776377,222.14533847358985,218.31834291694477,221.13876342773438,2266200,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,220.49095697488684,223.68011974796605,220.46105976194607,222.05563354492188,2892400,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,224.92589179692635,225.08535374030626,222.1652658297822,224.52723693847656,2504600,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,223.5206632220432,225.00562406495928,222.42438136390007,222.9824981689453,2215200,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,224.5870398310053,227.52704899085364,224.0787568026303,227.14833068847656,3932400,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,227.32774135997704,230.00862121157223,226.62013847398416,229.68971252441406,3789900,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,228.15491316030912,230.22787280876224,227.51708059210262,229.62991333007812,2846100,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,229.08178382598373,230.54680819286298,228.7429385837864,230.028564453125,4424500,0.0,0.0,0.0
2024-10-14 00:00:00-04:00,231.49358668833057,233.50675199147852,231.38395849837872,233.02838134765625,4905100,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,233.20775734761295,233.7758348251889,227.0586486475334,227.90576171875,7089700,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,228.6233334720022,228.96219391978025,226.15173405913492,228.61337280273438,2879400,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,231.80252522487382,231.9320899550943,229.3109893798828,229.3109893798828,3025600,0.0,0.0,0.0
2024-10-18 00:00:00-04:00,230.50692271071472,230.97533266444984,229.6398731060734,230.1282196044922,2268500,0.0,0.0,0.0
2024-10-21 00:00:00-04:00,229.41065052616673,231.23445653891133,228.99207434068677,231.20455932617188,3161200,0.0,0.0,0.0
2024-10-22 00:00:00-04:00,229.97872411717378,231.75269646046354,229.32097019733982,230.9653778076172,3084600,0.0,0.0,0.0
2024-10-23 00:00:00-04:00,230.1082942842721,230.4571154011761,225.713221205499,227.6566162109375,3041800,0.0,0.0,0.0
2024-10-24 00:00:00-04:00,228.58347033827187,228.89241835689404,226.9689599405026,228.32435607910156,2416400,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,229.61992786353292,232.0915422683375,229.18143034699727,229.5102996826172,4157400,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,231.15472961816232,231.15472961816232,229.390717999998,229.4405517578125,2949600,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,229.8790620806949,233.19778958219626,229.02197315952222,232.53005981445312,3725800,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,230.40726351008354,231.02515951264527,228.68312502114765,228.83261108398438,4170600,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,226.3211498347947,226.3211498347947,221.407848372586,221.48757934570312,6055100,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,221.72675011564291,224.8162605969041,221.42776277759705,223.15191650390625,5782900,0.0,0.0,0.0
2024-11-04 00:00:00-05:00,223.36120127774456,224.58704786652135,222.03570237912714,222.9824981689453,3155900,0.0,0.0,0.0
2024-11-05 00:00:00-05:00,223.6701482132558,226.30122466012907,223.6701482132558,226.121826171875,3636500,0.0,0.0,0.0
2024-11-06 00:00:00-05:00,230.48699222411778,232.98848862958383,229.79932592754238,232.55995178222656,5483900,0.0,0.0,0.0
2024-11-07 00:00:00-05:00,234.17447827012649,236.885270556134,234.06485008182733,236.61618041992188,5231500,0.0,0.0,0.0
2024-11-08 00:00:00-05:00,236.31719783150564,237.13442892568187,235.49998194445806,236.35707092285156,3618200,0.0,0.0,0.0
2024-11-11 00:00:00-05:00,236.32716355302492,236.47664962132714,233.64626854253302,235.05149841308594,3633600,0.0,0.0,0.0
2024-11-12 00:00:00-05:00,234.8920297993254,235.64945120243055,233.49676063723368,235.3504638671875,3765400,0.0,0.0,0.0
2024-11-13 00:00:00-05:00,234.85215757490622,236.26736328645507,233.8057247083968,234.5332489013672,3164800,0.0,0.0,0.0
2024-11-14 00:00:00-05:00,234.91197475288303,235.32057507831033,233.3572435953889,233.7359619140625,3301000,0.0,0.0,0.0
2024-11-15 00:00:00-05:00,230.84579640284744,231.1447685546377,227.1782475338895,227.93568420410156,5614900,0.0,0.0,0.0
2024-11-18 00:00:00-05:00,227.93567186096305,229.63987386239697,226.94901819209798,228.67315673828125,3086100,0.0,0.0,0.0
2024-11-19 00:00:00-05:00,227.2380317747412,230.73615786511672,227.2380317747412,230.5467987060547,3453400,0.0,0.0,0.0
2024-11-20 00:00:00-05:00,230.74611279053968,230.8258437611669,227.27789920745766,230.34747314453125,4437200,0.0,0.0,0.0
2024-11-21 00:00:00-05:00,232.57988597338047,233.77583535898097,229.02198065189057,232.68951416015625,5295900,0.0,0.0,0.0
2024-11-22 00:00:00-05:00,232.27093229699912,233.34727759352936,231.43377991318488,232.80911254882812,3545400,0.0,0.0,0.0
2024-11-25 00:00:00-05:00,234.56316026399136,234.97177580807184,231.74273975360887,232.7991485595703,5568600,0.0,0.0,0.0
2024-11-26 00:00:00-05:00,233.8555512565218,234.69271886833968,232.9685650928826,233.96517944335938,3114700,0.0,0.0,0.0
2024-11-27 00:00:00-05:00,232.38055732034678,232.52008271575139,228.7528818326996,230.7959442138672,3184700,0.0,0.0,0.0
2024-11-29 00:00:00-05:00,231.33412516565764,233.42702144783303,231.10490811610865,232.9386749267578,2084200,0.0,0.0,0.0
2024-12-02 00:00:00-05:00,233.10809109924259,236.02817906143207,233.04829667119913,235.15115356445312,4699100,0.0,0.0,0.0
2024-12-03 00:00:00-05:00,234.1545331683957,236.05807018333624,233.69609909380833,235.99827575683594,2788000,0.0,0.0,0.0
2024-12-04 00:00:00-05:00,238.94824194346958,240.4332027427472,238.25061496657418,240.31361389160156,5420000,0.0,0.0,0.0
2024-12-05 00:00:00-05:00,239.93490019107355,240.2139509871866,238.76886324864518,239.09774780273438,2819000,0.0,0.0,0.0
2024-12-06 00:00:00-05:00,239.51632932241773,241.06108461125828,239.25721506515947,240.02459716796875,3327100,0.0,0.0,0.0
2024-12-09 00:00:00-05:00,239.12766023935316,239.98474922687205,237.85199503101742,238.45993041992188,4016200,0.0,0.0,0.0
2024-12-10 00:00:00-05:00,237.65266532321036,238.30045856985186,234.40369279965378,235.15115356445312,5617200,0.0,0.0,0.0
2024-12-11 00:00:00-05:00,237.01483024723316,239.31700694540817,236.19759918691184,238.5595703125,4344800,0.0,0.0,0.0
2024-12-12 00:00:00-05:00,237.03476192726086,238.1011466197509,236.45672375849924,237.22412109375,3609100,0.0,0.0,0.0
2024-12-13 00:00:00-05:00,239.36682548729553,240.30364540240583,236.34708524602684,238.24066162109375,4338500,0.0,0.0,0.0
2024-12-16 00:00:00-05:00,238.54961415594596,240.8318543524438,238.04134630619185,240.62257385253906,4721300,0.0,0.0,0.0
2024-12-17 00:00:00-05:00,238.91834215225617,240.10431560374303,238.0014588200705,239.16749572753906,4072500,0.0,0.0,0.0
2024-12-18 00:00:00-05:00,239.97476054499074,240.63252965994437,230.91553983249207,231.45372009277344,8463600,0.0,0.0,0.0
2024-12-19 00:00:00-05:00,233.80572239565714,234.56314379405686,231.40387826720033,231.70286560058594,6691700,0.0,0.0,0.0
2024-12-20 00:00:00-05:00,230.12821228370433,237.0546786459697,229.41064876919782,235.16111755371094,7462400,0.0,0.0,0.0
2024-12-23 00:00:00-05:00,235.83592309293664,237.7525560686402,234.57813698664378,237.65274047851562,3986700,0.386,0.0,0.0
2024-12-24 00:00:00-05:00,238.50125014524102,240.11840594483712,238.1418804973257,240.10842895507812,2326700,0.0,0.0,0.0
2024-12-26 00:00:00-05:00,239.33977999953487,241.14662050434808,238.57114050438744,240.26815795898438,3575400,0.0,0.0,0.0
2024-12-27 00:00:00-05:00,238.65099357628736,238.96044780767613,234.7378506863368,237.07376098632812,4363200,0.0,0.0,0.0
2024-12-30 00:00:00-05:00,233.61982025354018,235.92576913718617,232.1723646786847,234.05905151367188,3975200,0.0,0.0,0.0
2024-12-31 00:00:00-05:00,234.6979294531372,234.85765268100712,231.35379481782013,232.1124725341797,4690600,0.0,0.0,0.0
2025-01-02 00:00:00-05:00,233.949241258743,234.6080881420693,229.3772667300334,231.5634307861328,6383300,0.0,0.0,0.0
2025-01-03 00:00:00-05:00,232.9809429508684,235.58636908263188,232.52174247852264,235.33680725097656,4558800,0.0,0.0,0.0
2025-01-06 00:00:00-05:00,238.02208874275547,240.63749179552988,237.3931880692537,238.33154296875,4487700,0.0,0.0,0.0
2025-01-07 00:00:00-05:00,239.57936458193586,239.57936458193586,232.73138713502036,233.54995727539062,5003400,0.0,0.0,0.0
2025-01-08 00:00:00-05:00,234.0890012500359,234.12892444153925,231.22403625824526,233.4700927734375,5011900,0.0,0.0,0.0
2025-01-10 00:00:00-05:00,231.01440072433005,231.0543391484166,227.0313883002388,228.3790283203125,5832900,0.0,0.0,0.0
2025-01-13 00:00:00-05:00,224.7054842371357,226.92159456933942,224.056614321392,226.76187133789062,5328000,0.0,0.0,0.0
2025-01-14 00:00:00-05:00,228.51877989957998,229.14768059983615,225.55398407272324,227.36080932617188,3610100,0.0,0.0,0.0
2025-01-15 00:00:00-05:00,230.46534894028204,232.56167436003955,229.70668647692585,231.8828582763672,5232700,0.0,0.0,0.0
2025-01-16 00:00:00-05:00,233.76955114361584,233.91929738152035,230.0460928881464,230.09600830078125,2684200,0.0,0.0,0.0
2025-01-17 00:00:00-05:00,234.2487155762588,234.52822360229487,232.67148301102955,233.69967651367188,3371300,0.0,0.0,0.0
2025-01-21 00:00:00-05:00,234.47830797856076,236.2252407557276,232.85116000328807,235.64625549316406,3372100,0.0,0.0,0.0
2025-01-22 00:00:00-05:00,238.83067029883875,241.52593500501848,238.49126986716658,240.9669189453125,5121900,0.0,0.0,0.0
2025-01-23 00:00:00-05:00,239.11018425945124,241.44607938060895,238.8805916361013,241.39617919921875,3802200,0.0,0.0,0.0
2025-01-24 00:00:00-05:00,242.15483468034304,242.15483468034304,238.11193002187773,238.88058471679688,3303800,0.0,0.0,0.0
2025-01-27 00:00:00-05:00,228.1793821816976,230.5751697403328,225.0748322990739,227.17115783691406,10352800,0.0,0.0,0.0
2025-01-28 00:00:00-05:00,228.70844020347533,233.7495921301195,226.29268355801995,233.23049926757812,5630300,0.0,0.0,0.0
2025-01-29 00:00:00-05:00,232.77131043916415,232.8811182572656,229.08779050186067,231.33384704589844,4525000,0.0,0.0,0.0
2025-01-30 00:00:00-05:00,230.9245526951752,232.5616776788663,229.33734312353255,231.76307678222656,4420100,0.0,0.0,0.0
2025-01-31 00:00:00-05:00,233.91929129886435,235.3168314240271,229.78654809211739,230.40545654296875,5372300,0.0,0.0,0.0
2025-02-03 00:00:00-05:00,225.30442387883357,228.688481786506,224.10653010508193,227.30091857910156,6876400,0.0,0.0,0.0
2025-02-04 00:00:00-05:00,228.07954646151754,230.93453444421394,227.99968484700315,230.57516479492188,4185600,0.0,0.0,0.0
2025-02-05 00:00:00-05:00,230.78479907217954,233.82945642775815,230.05608279758047,233.779541015625,2699000,0.0,0.0,0.0
