Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-04-01 00:00:00-04:00,41.51350652642843,41.552894056642316,41.16887502756096,41.24764633178711,37537700,0.0,0.0,0.0
2024-04-02 00:00:00-04:00,41.11964118832821,41.178722487171584,40.962094814281045,41.03102111816406,36359800,0.0,0.0,0.0
2024-04-03 00:00:00-04:00,41.04086842115011,41.316573626885884,40.90301581828222,41.011329650878906,39715900,0.0,0.0,0.0
2024-04-04 00:00:00-04:00,41.355959978101154,41.43473503817907,40.49930185886265,40.54853439331055,52657500,0.0,0.0,0.0
2024-04-05 00:00:00-04:00,40.70607968021715,41.040866164286925,40.568227084929866,40.932552337646484,47539900,0.0,0.0,0.0
2024-04-08 00:00:00-04:00,40.94239944482674,41.1787170968625,40.92270568112353,41.10979080200195,35165700,0.0,0.0,0.0
2024-04-09 00:00:00-04:00,41.129489322644176,41.23780315743845,40.54853637291272,40.87347412109375,51971400,0.0,0.0,0.0
2024-04-10 00:00:00-04:00,40.479609079080106,40.63715544686887,40.13497381715352,40.26298141479492,59492800,0.0,0.0,0.0
2024-04-11 00:00:00-04:00,40.2432848027079,40.302366095025235,39.73125820456194,39.97742462158203,56870800,0.0,0.0,0.0
2024-04-12 00:00:00-04:00,39.71156941781689,39.87896078356127,39.29800787128108,39.445709228515625,81224300,0.0,0.0,0.0
2024-04-15 00:00:00-04:00,39.95773598959258,40.11528235166237,39.13061664967578,39.248775482177734,71800600,0.0,0.0,0.0
2024-04-16 00:00:00-04:00,39.27831292029323,39.366932980717166,38.9238326785975,38.982913970947266,66751300,0.0,0.0,0.0
2024-04-17 00:00:00-04:00,39.160153993035266,39.33739411343615,38.923832580433626,39.08137893676758,41561900,0.0,0.0,0.0
2024-04-18 00:00:00-04:00,39.258622056191,39.563869788244475,39.13061821427974,39.21923828125,48893400,0.0,0.0,0.0
2024-04-19 00:00:00-04:00,39.43586172883241,39.83957452781855,39.357090423670115,39.76080322265625,55508000,0.0,0.0,0.0
2024-04-22 00:00:00-04:00,39.97742594289953,40.469758793212094,39.81003457677001,40.2432861328125,50701200,0.0,0.0,0.0
2024-04-23 00:00:00-04:00,40.43037941905029,40.59777080339334,40.32206557920386,40.499305725097656,36488600,0.0,0.0,0.0
2024-04-24 00:00:00-04:00,40.3909911003755,40.54853747630833,40.28267726263382,40.48945617675781,33957500,0.0,0.0,0.0
2024-04-25 00:00:00-04:00,40.292519455235016,40.40083328541601,39.90850042546719,40.253135681152344,50365700,0.0,0.0,0.0
2024-04-26 00:00:00-04:00,40.18420483184941,40.420522474397515,40.095584776843566,40.19404983520508,35796900,0.0,0.0,0.0
2024-04-29 00:00:00-04:00,40.18420790780316,40.361448031381926,39.98727401980437,40.134971618652344,36596100,0.0,0.0,0.0
2024-04-30 00:00:00-04:00,40.046351901305975,40.13497196385759,39.74110794067383,39.74110794067383,34481600,0.0,0.0,0.0
2024-05-01 00:00:00-04:00,39.71156917189047,40.2235920264092,39.662332882316164,39.74110794067383,54717600,0.0,0.0,0.0
2024-05-02 00:00:00-04:00,40.01681303114837,40.07589432476694,39.55401895497328,39.83957290649414,37085100,0.0,0.0,0.0
2024-05-03 00:00:00-04:00,40.0758934915467,40.16451355203131,39.73125825357259,39.928192138671875,45012600,0.0,0.0,0.0
2024-05-06 00:00:00-04:00,40.23344098424904,40.44021987915039,40.14482092126253,40.44021987915039,42335600,0.0,0.0,0.0
2024-05-07 00:00:00-04:00,40.5386840657218,40.65684665127124,40.469757768918704,40.57807159423828,42601200,0.0,0.0,0.0
2024-05-08 00:00:00-04:00,40.53868777290185,40.794702975469555,40.430377693879,40.72577667236328,28390900,0.0,0.0,0.0
2024-05-09 00:00:00-04:00,40.62730829990559,41.03102111816406,40.61746329486595,41.03102111816406,31594800,0.0,0.0,0.0
2024-05-10 00:00:00-04:00,41.17871935474208,41.26733941816497,41.12948682088526,41.188568115234375,34306800,0.0,0.0,0.0
2024-05-13 00:00:00-04:00,41.30672551497125,41.37565181122034,41.02117156982422,41.02117156982422,29570100,0.0,0.0,0.0
2024-05-14 00:00:00-04:00,41.17871851694952,41.25749357447898,41.0211721580921,41.22795104980469,30638300,0.0,0.0,0.0
2024-05-15 00:00:00-04:00,41.32642041586745,41.57258683958608,41.31657165544585,41.533199310302734,36138300,0.0,0.0,0.0
2024-05-16 00:00:00-04:00,41.57258683958608,41.73013320051794,41.513505545661054,41.533199310302734,36032700,0.0,0.0,0.0
