Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-13 00:00:00+08:00,18904.580078125,19123.48046875,18827.599609375,19115.060546875,3760625900,0.0,0.0
2024-05-14 00:00:00+08:00,19203.8203125,19301.130859375,19072.640625,19073.7109375,3455242600,0.0,0.0
2024-05-16 00:00:00+08:00,19262.7890625,19442.900390625,19114.380859375,19376.529296875,5813458500,0.0,0.0
2024-05-17 00:00:00+08:00,19525.119140625,19602.240234375,19342.9609375,19553.609375,4376057600,0.0,0.0
2024-05-20 00:00:00+08:00,19621.4296875,19706.119140625,19574.560546875,19636.220703125,3501238100,0.0,0.0
2024-05-21 00:00:00+08:00,19473.669921875,19487.359375,19175.80078125,19220.619140625,3517186600,0.0,0.0
2024-05-22 00:00:00+08:00,19225.259765625,19359.6796875,19149.41015625,19195.599609375,2837605100,0.0,0.0
2024-05-23 00:00:00+08:00,19024.41015625,19024.41015625,18776.2109375,18868.7109375,3166005900,0.0,0.0
2024-05-24 00:00:00+08:00,18742.279296875,18867.91015625,18532.41015625,18608.939453125,3549017600,0.0,0.0
2024-05-27 00:00:00+08:00,18606.01953125,18871.130859375,18504.529296875,18827.349609375,2906070700,0.0,0.0
2024-05-28 00:00:00+08:00,18814.009765625,19000.51953125,18776.099609375,18821.16015625,2432705400,0.0,0.0
2024-05-29 00:00:00+08:00,18659.41015625,18694.55078125,18425.08984375,18477.009765625,3215579000,0.0,0.0
2024-05-30 00:00:00+08:00,18423.779296875,18537.919921875,18163.2109375,18230.189453125,3492796500,0.0,0.0
2024-05-31 00:00:00+08:00,18409.619140625,18551.1796875,18077.390625,18079.609375,5337054200,0.0,0.0
2024-06-03 00:00:00+08:00,18283.560546875,18573.810546875,18283.560546875,18403.0390625,3140936400,0.0,0.0
2024-06-04 00:00:00+08:00,18335.44921875,18541.029296875,18335.44921875,18444.109375,2971467000,0.0,0.0
2024-06-05 00:00:00+08:00,18489.779296875,18724.619140625,18375.26953125,18424.9609375,3250805000,0.0,0.0
2024-06-06 00:00:00+08:00,18577.580078125,18700.6796875,18383.80078125,18476.80078125,2797746800,0.0,0.0
2024-06-07 00:00:00+08:00,18562.48046875,18575.689453125,18302.330078125,18366.94921875,3310059200,0.0,0.0
2024-06-11 00:00:00+08:00,18163.119140625,18267.689453125,17994.099609375,18176.33984375,3528461800,0.0,0.0
2024-06-12 00:00:00+08:00,18032.400390625,18063.720703125,17848.759765625,17937.83984375,3139463400,0.0,0.0
2024-06-13 00:00:00+08:00,18104.130859375,18173.529296875,17971.5703125,18112.630859375,2331253000,0.0,0.0
2024-06-14 00:00:00+08:00,18028.0703125,18109.890625,17927.16015625,17941.779296875,2621288300,0.0,0.0
2024-06-17 00:00:00+08:00,17848.869140625,18122.80078125,17752.9609375,17936.119140625,2118421200,0.0,0.0
2024-06-18 00:00:00+08:00,17961.890625,18043.48046875,17854.7890625,17915.55078125,2550030800,0.0,0.0
2024-06-19 00:00:00+08:00,18056.220703125,18448.66015625,18039.009765625,18430.390625,3513293400,0.0,0.0
2024-06-20 00:00:00+08:00,18453.630859375,18520.369140625,18274.19921875,18335.3203125,2682897600,0.0,0.0
2024-06-21 00:00:00+08:00,18199.140625,18240.130859375,17968.369140625,18028.51953125,3426213700,0.0,0.0
2024-06-24 00:00:00+08:00,17906.359375,18032.669921875,17789.5703125,18027.7109375,2716259500,0.0,0.0
2024-06-25 00:00:00+08:00,18088.01953125,18231.4609375,17959.0703125,18072.900390625,2333709800,0.0,0.0
2024-06-26 00:00:00+08:00,17934.630859375,18156.349609375,17934.630859375,18089.9296875,2308525600,0.0,0.0
2024-06-27 00:00:00+08:00,17946.0,17961.919921875,17677.330078125,17716.470703125,2806087800,0.0,0.0
2024-06-28 00:00:00+08:00,17583.189453125,17865.470703125,17583.189453125,17718.609375,2826596300,0.0,0.0
2024-07-02 00:00:00+08:00,17669.419921875,17986.140625,17669.419921875,17769.140625,3374290200,0.0,0.0
2024-07-03 00:00:00+08:00,17841.76953125,18017.759765625,17808.26953125,17978.5703125,3089691800,0.0,0.0
2024-07-04 00:00:00+08:00,18079.720703125,18133.30078125,17942.080078125,18028.279296875,2994630800,0.0,0.0
2024-07-05 00:00:00+08:00,18035.76953125,18105.009765625,17799.609375,17799.609375,2886550200,0.0,0.0
2024-07-08 00:00:00+08:00,17667.970703125,17735.580078125,17453.560546875,17524.060546875,2348970100,0.0,0.0
2024-07-09 00:00:00+08:00,17481.0,17617.640625,17376.48046875,17523.23046875,2618911600,0.0,0.0
2024-07-10 00:00:00+08:00,17613.5,17765.880859375,17455.080078125,17471.669921875,2641974200,0.0,0.0
2024-07-11 00:00:00+08:00,17629.130859375,17864.08984375,17621.05078125,17832.330078125,2231597400,0.0,0.0
2024-07-12 00:00:00+08:00,18020.169921875,18317.310546875,18020.169921875,18293.380859375,3059027200,0.0,0.0
2024-07-15 00:00:00+08:00,18201.48046875,18243.390625,17946.490234375,18015.939453125,2326339500,0.0,0.0
2024-07-16 00:00:00+08:00,17845.060546875,17899.55078125,17727.98046875,17727.98046875,2334968300,0.0,0.0
2024-07-17 00:00:00+08:00,17741.76953125,17807.6796875,17658.6796875,17739.41015625,2757015800,0.0,0.0
2024-07-18 00:00:00+08:00,17653.23046875,17864.119140625,17623.740234375,17778.41015625,2018291500,0.0,0.0
2024-07-19 00:00:00+08:00,17603.80078125,17629.970703125,17376.23046875,17417.6796875,2811638800,0.0,0.0
2024-07-22 00:00:00+08:00,17465.130859375,17693.349609375,17313.880859375,17635.880859375,2133630300,0.0,0.0
2024-07-23 00:00:00+08:00,17679.55078125,17707.6796875,17451.859375,17469.359375,2216456000,0.0,0.0
2024-07-24 00:00:00+08:00,17454.4296875,17516.94921875,17251.259765625,17311.05078125,2208182400,0.0,0.0
2024-07-25 00:00:00+08:00,17260.830078125,17288.4609375,16964.51953125,17021.91015625,2401390700,0.0,0.0
2024-07-26 00:00:00+08:00,17079.669921875,17229.189453125,16924.580078125,17021.310546875,2374210700,0.0,0.0
2024-07-29 00:00:00+08:00,17196.44921875,17358.66015625,17154.119140625,17238.33984375,2258413800,0.0,0.0
2024-07-30 00:00:00+08:00,17194.369140625,17194.369140625,16971.599609375,17002.91015625,2552688900,0.0,0.0
2024-07-31 00:00:00+08:00,17070.859375,17400.240234375,17015.830078125,17344.599609375,2678950500,0.0,0.0
2024-08-01 00:00:00+08:00,17327.849609375,17408.94921875,17248.119140625,17304.9609375,1933874700,0.0,0.0
2024-08-02 00:00:00+08:00,17025.259765625,17075.51953125,16865.9296875,16945.509765625,2433818600,0.0,0.0
2024-08-05 00:00:00+08:00,16676.8203125,16944.58984375,16441.439453125,16698.359375,3667470600,0.0,0.0
2024-08-06 00:00:00+08:00,16861.30078125,16908.970703125,16611.140625,16647.33984375,2425958000,0.0,0.0
2024-08-07 00:00:00+08:00,16684.779296875,16988.259765625,16684.779296875,16877.859375,2267420200,0.0,0.0
2024-08-08 00:00:00+08:00,16773.0390625,17023.099609375,16665.060546875,16891.830078125,2114356200,0.0,0.0
2024-08-09 00:00:00+08:00,17097.359375,17252.220703125,17079.349609375,17090.23046875,2145406500,0.0,0.0
2024-08-12 00:00:00+08:00,17102.98046875,17162.759765625,17002.9296875,17111.650390625,1793074600,0.0,0.0
2024-08-13 00:00:00+08:00,17160.2109375,17252.880859375,17074.689453125,17174.060546875,1934995900,0.0,0.0
2024-08-14 00:00:00+08:00,17233.6796875,17254.23046875,17055.69921875,17113.359375,1574534000,0.0,0.0
2024-08-15 00:00:00+08:00,17008.2109375,17283.650390625,16926.470703125,17109.140625,2407027500,0.0,0.0
2024-08-16 00:00:00+08:00,17286.0390625,17473.890625,17255.859375,17430.16015625,2551716800,0.0,0.0
2024-08-19 00:00:00+08:00,17569.66015625,17685.859375,17547.650390625,17569.5703125,2361570600,0.0,0.0
2024-08-20 00:00:00+08:00,17661.689453125,17661.689453125,17449.990234375,17511.080078125,1961800000,0.0,0.0
2024-08-21 00:00:00+08:00,17313.859375,17415.48046875,17232.130859375,17391.009765625,2060224300,0.0,0.0
2024-08-22 00:00:00+08:00,17497.630859375,17652.80078125,17389.939453125,17641.0,2945729800,0.0,0.0
2024-08-23 00:00:00+08:00,17521.1796875,17635.69921875,17493.080078125,17612.099609375,2054121600,0.0,0.0
2024-08-26 00:00:00+08:00,17709.26953125,17826.05078125,17709.26953125,17798.73046875,1970098500,0.0,0.0
2024-08-27 00:00:00+08:00,17663.80078125,17879.26953125,17624.419921875,17874.669921875,2702698800,0.0,0.0
2024-08-28 00:00:00+08:00,17847.990234375,17879.009765625,17659.2890625,17692.44921875,2184592400,0.0,0.0
2024-08-29 00:00:00+08:00,17614.41015625,17797.169921875,17502.529296875,17786.3203125,2858172500,0.0,0.0
2024-08-30 00:00:00+08:00,17794.41015625,18202.599609375,17778.099609375,17989.0703125,4753806200,0.0,0.0
2024-09-02 00:00:00+08:00,17862.58984375,17862.58984375,17645.919921875,17691.970703125,3077120300,0.0,0.0
2024-09-03 00:00:00+08:00,17665.9296875,17725.509765625,17583.69921875,17651.490234375,2470760400,0.0,0.0
2024-09-04 00:00:00+08:00,17474.740234375,17531.05078125,17333.30078125,17457.33984375,2601237200,0.0,0.0
2024-09-05 00:00:00+08:00,17469.9609375,17555.609375,17332.490234375,17444.30078125,2558634900,0.0,0.0
2024-09-09 00:00:00+08:00,17261.890625,17305.91015625,17067.44921875,17196.9609375,3841864100,0.0,0.0
2024-09-10 00:00:00+08:00,17205.419921875,17297.94921875,17133.5,17234.08984375,2786726500,0.0,0.0
2024-09-11 00:00:00+08:00,17051.83984375,17124.9609375,16964.279296875,17108.7109375,3071142700,0.0,0.0
2024-09-12 00:00:00+08:00,17177.30078125,17334.189453125,17127.25,17240.390625,2374153300,0.0,0.0
2024-09-13 00:00:00+08:00,17298.349609375,17540.810546875,17298.349609375,17369.08984375,2139977900,0.0,0.0
2024-09-16 00:00:00+08:00,17252.76953125,17422.119140625,17177.080078125,17422.119140625,1127924500,0.0,0.0
2024-09-17 00:00:00+08:00,17386.75,17715.76953125,17368.140625,17660.01953125,1665721500,0.0,0.0
2024-09-19 00:00:00+08:00,17633.9296875,18071.099609375,17602.44921875,18013.16015625,3436673300,0.0,0.0
2024-09-20 00:00:00+08:00,18069.330078125,18355.150390625,18047.130859375,18258.5703125,4005306800,0.0,0.0
2024-09-23 00:00:00+08:00,18237.41015625,18426.919921875,18212.580078125,18247.109375,2724524400,0.0,0.0
2024-09-24 00:00:00+08:00,18573.919921875,19002.05078125,18532.279296875,19000.560546875,6008421400,0.0,0.0
2024-09-25 00:00:00+08:00,19592.4296875,19592.4296875,19072.720703125,19129.099609375,6507488700,0.0,0.0
2024-09-26 00:00:00+08:00,19302.5703125,19954.060546875,19176.580078125,19924.580078125,7428256300,0.0,0.0
2024-09-27 00:00:00+08:00,20446.740234375,20743.19921875,20268.630859375,20632.30078125,9656093400,0.0,0.0
2024-09-30 00:00:00+08:00,21175.41015625,21488.75,20789.9296875,21133.6796875,1035706200,0.0,0.0
2024-10-02 00:00:00+08:00,21289.599609375,22667.740234375,21289.599609375,22443.73046875,7696286600,0.0,0.0
2024-10-03 00:00:00+08:00,22484.0390625,22484.0390625,21442.25,22113.509765625,4942180900,0.0,0.0
2024-10-04 00:00:00+08:00,22015.080078125,22742.359375,21824.6796875,22736.869140625,4619951200,0.0,0.0
2024-10-07 00:00:00+08:00,22948.349609375,23241.740234375,22719.91015625,23099.779296875,5098400000,0.0,0.0
2024-10-08 00:00:00+08:00,22849.23046875,22902.359375,20762.8203125,20926.7890625,11257900000,0.0,0.0
2024-10-09 00:00:00+08:00,21290.0390625,21417.75,20190.529296875,20637.240234375,7953600000,0.0,0.0
2024-10-10 00:00:00+08:00,21046.0,21622.650390625,20983.939453125,21251.98046875,6039900000,0.0,0.0
2024-10-14 00:00:00+08:00,21228.650390625,21348.859375,20693.75,21092.869140625,5743300000,0.0,0.0
2024-10-15 00:00:00+08:00,21046.189453125,21095.009765625,20154.7109375,20318.7890625,4906400000,0.0,0.0
2024-10-16 00:00:00+08:00,20144.75,20548.1796875,20131.33984375,20286.849609375,4158700000,0.0,0.0
2024-10-17 00:00:00+08:00,20471.990234375,20783.349609375,19977.349609375,20079.099609375,3646900000,0.0,0.0
2024-10-18 00:00:00+08:00,20106.650390625,20952.990234375,20058.669921875,20804.109375,4586200000,0.0,0.0
2024-10-21 00:00:00+08:00,20730.94921875,20845.5703125,20423.08984375,20478.4609375,3775000000,0.0,0.0
2024-10-22 00:00:00+08:00,20433.490234375,20629.48046875,20380.0390625,20498.94921875,2556600000,0.0,0.0
2024-10-23 00:00:00+08:00,20525.439453125,20942.259765625,20448.83984375,20760.150390625,3542000000,0.0,0.0
2024-10-24 00:00:00+08:00,20576.05078125,20685.4609375,20448.4609375,20489.619140625,2725600000,0.0,0.0
2024-10-25 00:00:00+08:00,20521.94921875,20784.470703125,20521.94921875,20590.150390625,2984600000,0.0,0.0
2024-10-28 00:00:00+08:00,20592.740234375,20669.41015625,20428.939453125,20599.359375,2978600000,0.0,0.0
2024-10-29 00:00:00+08:00,20729.98046875,20890.080078125,20563.740234375,20701.140625,3137700000,0.0,0.0
2024-10-30 00:00:00+08:00,20586.55078125,20681.51953125,20270.0703125,20380.640625,3626500000,0.0,0.0
2024-10-31 00:00:00+08:00,20414.19921875,20553.30078125,20317.330078125,20317.330078125,3238200000,0.0,0.0
2024-11-01 00:00:00+08:00,20427.880859375,20667.220703125,20353.33984375,20506.4296875,3278800000,0.0,0.0
2024-11-04 00:00:00+08:00,20584.44921875,20633.580078125,20446.259765625,20567.51953125,2463600000,0.0,0.0
2024-11-05 00:00:00+08:00,20409.939453125,21006.970703125,20409.939453125,21006.970703125,3147300000,0.0,0.0
2024-11-06 00:00:00+08:00,20791.80078125,20859.66015625,20361.919921875,20538.380859375,3903900000,0.0,0.0
2024-11-07 00:00:00+08:00,20386.359375,20986.310546875,20370.439453125,20953.33984375,4317500000,0.0,0.0
2024-11-08 00:00:00+08:00,21199.9609375,21355.439453125,20705.119140625,20728.189453125,4153500000,0.0,0.0
2024-11-11 00:00:00+08:00,20258.140625,20505.009765625,20151.380859375,20426.9296875,3649700000,0.0,0.0
2024-11-12 00:00:00+08:00,20334.08984375,20517.240234375,19761.310546875,19846.880859375,4319500000,0.0,0.0
2024-11-13 00:00:00+08:00,19671.919921875,19840.279296875,19608.3203125,19823.44921875,2862300000,0.0,0.0
2024-11-14 00:00:00+08:00,19626.259765625,19859.169921875,19392.58984375,19435.810546875,3310000000,0.0,0.0
2024-11-15 00:00:00+08:00,19503.029296875,19608.240234375,19332.33984375,19426.33984375,2947200000,0.0,0.0
2024-11-18 00:00:00+08:00,19595.5,19781.080078125,19470.4296875,19576.609375,3176400000,0.0,0.0
2024-11-19 00:00:00+08:00,19699.810546875,19758.5703125,19522.58984375,19663.669921875,2529900000,0.0,0.0
2024-11-20 00:00:00+08:00,19623.390625,19752.9296875,19575.91015625,19705.009765625,2057500000,0.0,0.0
2024-11-21 00:00:00+08:00,19646.0390625,19764.619140625,19552.5,19601.109375,2079200000,0.0,0.0
2024-11-22 00:00:00+08:00,19613.55078125,19711.400390625,19134.58984375,19229.970703125,3237600000,0.0,0.0
2024-11-25 00:00:00+08:00,19307.33984375,19351.060546875,19102.060546875,19150.990234375,4385600000,0.0,0.0
2024-11-26 00:00:00+08:00,19054.400390625,19295.75,19054.400390625,19159.19921875,2384700000,0.0,0.0
2024-11-27 00:00:00+08:00,19187.05078125,19660.990234375,19061.599609375,19603.130859375,2374800000,0.0,0.0
2024-11-28 00:00:00+08:00,19558.1796875,19558.1796875,19312.259765625,19366.9609375,2160800000,0.0,0.0
2024-11-29 00:00:00+08:00,19346.619140625,19658.19921875,19312.41015625,19423.609375,2487600000,0.0,0.0
2024-12-02 00:00:00+08:00,19442.310546875,19690.220703125,19387.19921875,19550.2890625,2392300000,0.0,0.0
2024-12-03 00:00:00+08:00,19585.349609375,19768.3203125,19386.8203125,19746.3203125,2625300000,0.0,0.0
2024-12-04 00:00:00+08:00,19722.150390625,19823.08984375,19615.609375,19742.4609375,2589100000,0.0,0.0
2024-12-05 00:00:00+08:00,19578.66015625,19642.73046875,19466.689453125,19560.439453125,2007500000,0.0,0.0
2024-12-06 00:00:00+08:00,19611.619140625,19934.720703125,19566.2890625,19865.849609375,3493300000,0.0,0.0
2024-12-09 00:00:00+08:00,19732.279296875,20433.73046875,19695.509765625,20414.08984375,3960600000,0.0,0.0
2024-12-10 00:00:00+08:00,21070.05078125,21070.05078125,20308.859375,20311.279296875,4472400000,0.0,0.0
2024-12-11 00:00:00+08:00,20404.5,20481.369140625,20100.0703125,20155.05078125,2300100000,0.0,0.0
2024-12-12 00:00:00+08:00,20213.240234375,20546.439453125,20121.470703125,20397.05078125,2777100000,0.0,0.0
2024-12-13 00:00:00+08:00,20238.2109375,20238.2109375,19927.26953125,19971.240234375,3106800000,0.0,0.0
2024-12-16 00:00:00+08:00,19947.23046875,20049.2109375,19726.150390625,19795.490234375,2699600000,0.0,0.0
2024-12-17 00:00:00+08:00,19678.029296875,19930.830078125,19620.630859375,19700.48046875,2787100000,0.0,0.0
2024-12-18 00:00:00+08:00,19884.5390625,19953.529296875,19802.220703125,19864.55078125,2288100000,0.0,0.0
2024-12-19 00:00:00+08:00,19610.099609375,19849.029296875,19591.490234375,19752.509765625,2385000000,0.0,0.0
2024-12-20 00:00:00+08:00,19697.060546875,19875.900390625,19692.6796875,19720.69921875,3501200000,0.0,0.0
2024-12-23 00:00:00+08:00,19843.650390625,19937.390625,19746.4609375,19883.130859375,3403600000,0.0,0.0
2024-12-24 00:00:00+08:00,19911.5,20165.4609375,19908.5703125,20098.2890625,2206500000,0.0,0.0
2024-12-27 00:00:00+08:00,20083.439453125,20184.880859375,20009.94921875,20090.4609375,2906600000,0.0,0.0
2024-12-30 00:00:00+08:00,20124.75,20193.08984375,19968.0703125,20041.419921875,2724900000,0.0,0.0
2024-12-31 00:00:00+08:00,20003.359375,20180.400390625,20003.359375,20059.94921875,1722100000,0.0,0.0
2025-01-02 00:00:00+08:00,19932.80078125,19932.80078125,19542.98046875,19623.3203125,4033400000,0.0,0.0
2025-01-03 00:00:00+08:00,19708.740234375,19891.859375,19634.0703125,19760.26953125,3393800000,0.0,0.0
2025-01-06 00:00:00+08:00,19848.7109375,19851.55078125,19627.83984375,19688.2890625,2465700000,0.0,0.0
2025-01-07 00:00:00+08:00,19501.44921875,19668.650390625,19252.609375,19447.580078125,3581000000,0.0,0.0
2025-01-08 00:00:00+08:00,19390.759765625,19483.58984375,19111.5390625,19279.83984375,3232400000,0.0,0.0
2025-01-09 00:00:00+08:00,19254.380859375,19405.740234375,19227.73046875,19240.890625,2456500000,0.0,0.0
2025-01-10 00:00:00+08:00,19328.0703125,19370.490234375,19036.640625,19064.2890625,2606700000,0.0,0.0
2025-01-13 00:00:00+08:00,18918.150390625,18929.119140625,18671.490234375,18874.140625,2754800000,0.0,0.0
2025-01-14 00:00:00+08:00,18901.560546875,19318.359375,18901.560546875,19219.779296875,2838600000,0.0,0.0
2025-01-15 00:00:00+08:00,19149.939453125,19319.220703125,19149.939453125,19286.0703125,2451900000,0.0,0.0
2025-01-16 00:00:00+08:00,19454.919921875,19664.390625,19345.189453125,19522.890625,2710700000,0.0,0.0
2025-01-17 00:00:00+08:00,19499.099609375,19640.369140625,19423.69921875,19584.060546875,2435800000,0.0,0.0
2025-01-20 00:00:00+08:00,19804.640625,20093.650390625,19786.73046875,19925.810546875,2764400000,0.0,0.0
2025-01-21 00:00:00+08:00,20128.33984375,20205.25,19920.310546875,20106.55078125,2412100000,0.0,0.0
2025-01-22 00:00:00+08:00,19997.08984375,20022.33984375,19733.2109375,19778.76953125,2282100000,0.0,0.0
2025-01-23 00:00:00+08:00,19881.3203125,20044.060546875,19644.830078125,19700.560546875,3059700000,0.0,0.0
2025-01-24 00:00:00+08:00,19842.849609375,20144.0,19768.130859375,20066.189453125,3209800000,0.0,0.0
2025-01-27 00:00:00+08:00,20118.01953125,20296.939453125,20118.01953125,20197.76953125,2751200000,0.0,0.0
2025-01-28 00:00:00+08:00,20337.4609375,20337.4609375,20165.73046875,20225.109375,945200000,0.0,0.0
2025-02-03 00:00:00+08:00,20048.869140625,20222.0,19764.669921875,20217.259765625,2224400000,0.0,0.0
2025-02-04 00:00:00+08:00,20488.2890625,20885.490234375,20297.640625,20789.9609375,2854000000,0.0,0.0
2025-02-05 00:00:00+08:00,20827.76953125,20827.76953125,20417.390625,20597.08984375,2967900000,0.0,0.0
2025-02-06 00:00:00+08:00,20598.98046875,20891.619140625,20532.060546875,20891.619140625,2957400000,0.0,0.0
2025-02-07 00:00:00+08:00,20858.51953125,21213.69921875,20806.099609375,21133.5390625,4125600000,0.0,0.0
2025-02-10 00:00:00+08:00,21223.609375,21539.630859375,21223.609375,21521.98046875,3736100000,0.0,0.0
2025-02-11 00:00:00+08:00,21656.8203125,21682.41015625,21279.369140625,21294.859375,3583400000,0.0,0.0
2025-02-12 00:00:00+08:00,21526.41015625,21858.830078125,21411.08984375,21857.919921875,4873000000,0.0,0.0
2025-02-13 00:00:00+08:00,21958.689453125,22523.5703125,21735.560546875,21814.369140625,6487200000,0.0,0.0
2025-02-14 00:00:00+08:00,22027.0703125,22620.330078125,22027.0703125,22620.330078125,6057000000,0.0,0.0
2025-02-17 00:00:00+08:00,22755.060546875,22977.25,22319.3203125,22616.23046875,6736200000,0.0,0.0
2025-02-18 00:00:00+08:00,22664.73046875,23141.41015625,22608.1796875,22976.810546875,5222600000,0.0,0.0
2025-02-19 00:00:00+08:00,22777.4609375,22975.33984375,22649.490234375,22944.240234375,4080400000,0.0,0.0
2025-02-20 00:00:00+08:00,22716.7109375,22849.66015625,22436.130859375,22576.98046875,4200400000,0.0,0.0
2025-02-21 00:00:00+08:00,23090.029296875,23477.919921875,22901.689453125,23477.919921875,6167300000,0.0,0.0
2025-02-24 00:00:00+08:00,23472.140625,23688.44921875,23221.5703125,23341.609375,5264600000,0.0,0.0
2025-02-25 00:00:00+08:00,22716.48046875,23248.51953125,22716.48046875,23034.01953125,4449800000,0.0,0.0
2025-02-26 00:00:00+08:00,23238.33984375,23973.169921875,23238.33984375,23787.9296875,5138100000,0.0,0.0
2025-02-27 00:00:00+08:00,23783.75,24076.529296875,23441.740234375,23718.2890625,6257000000,0.0,0.0
2025-02-28 00:00:00+08:00,23616.1796875,23616.1796875,22798.33984375,22941.3203125,6578300000,0.0,0.0
2025-03-03 00:00:00+08:00,23135.119140625,23405.98046875,22861.75,23006.26953125,4338200000,0.0,0.0
2025-03-04 00:00:00+08:00,22678.25,23051.009765625,22547.529296875,22941.76953125,3994800000,0.0,0.0
2025-03-05 00:00:00+08:00,23200.419921875,23636.650390625,23090.630859375,23594.2109375,4077700000,0.0,0.0
2025-03-06 00:00:00+08:00,23987.08984375,24410.9296875,23987.08984375,24369.7109375,4886300000,0.0,0.0
2025-03-07 00:00:00+08:00,24182.01953125,24669.619140625,24065.009765625,24231.30078125,4830800000,0.0,0.0
2025-03-10 00:00:00+08:00,24115.98046875,24292.80078125,23632.419921875,23783.490234375,3684200000,0.0,0.0
2025-03-11 00:00:00+08:00,23274.859375,23858.609375,23238.359375,23782.140625,3554100000,0.0,0.0
2025-03-12 00:00:00+08:00,23859.23046875,23962.029296875,23363.98046875,23600.310546875,3632700000,0.0,0.0
2025-03-13 00:00:00+08:00,23616.330078125,23712.609375,23198.73046875,23462.650390625,3231300000,0.0,0.0
2025-03-14 00:00:00+08:00,23653.330078125,24113.529296875,23454.490234375,23959.98046875,4260100000,0.0,0.0
2025-03-17 00:00:00+08:00,24226.0,24352.470703125,24077.150390625,24145.5703125,3284200000,0.0,0.0
2025-03-18 00:00:00+08:00,24679.349609375,24745.130859375,24475.259765625,24740.5703125,3930700000,0.0,0.0
2025-03-19 00:00:00+08:00,24697.630859375,24874.390625,24601.73046875,24771.140625,3593000000,0.0,0.0
2025-03-20 00:00:00+08:00,24753.150390625,24753.150390625,24186.689453125,24219.94921875,4102200000,0.0,0.0
2025-03-21 00:00:00+08:00,24109.0703125,24230.720703125,23577.779296875,23689.720703125,4931000000,0.0,0.0
2025-03-24 00:00:00+08:00,23749.580078125,23967.509765625,23531.19921875,23905.560546875,3386100000,0.0,0.0
2025-03-25 00:00:00+08:00,23643.3203125,23747.3203125,23321.669921875,23344.25,4234400000,0.0,0.0
2025-03-26 00:00:00+08:00,23460.310546875,23596.849609375,23350.73046875,23483.3203125,3116600000,0.0,0.0
